Date,Confirmed,Deceased,Recovered,State_Name
20-Jun-20,127,0,57,Kerala
20-Jun-20,92,0,22,Ladakh
20-Jun-20,0,0,0,Lakshadweep
20-Jun-20,3874,91,1380,Maharashtra
20-Jun-20,0,0,0,Meghalaya
20-Jun-20,96,0,14,Manipur
20-Jun-20,142,6,132,Madhya Pradesh
20-Jun-20,10,0,0,Mizoram
20-Jun-20,3,0,13,Nagaland
20-Jun-20,179,1,237,Odisha
20-Jun-20,120,6,42,Punjab
20-Jun-20,51,0,13,Puducherry
20-Jun-20,381,4,277,Rajasthan
20-Jun-20,0,0,0,Sikkim
20-Jun-20,546,5,154,Telangana
20-Jun-20,2396,38,1045,Tamil Nadu
20-Jun-20,8,0,23,Tripura
20-Jun-20,15918,308,13974,Total
20-Jun-20,338,0,0,State Unassigned
20-Jun-20,541,22,374,Uttar Pradesh
20-Jun-20,124,1,17,Uttarakhand
20-Jun-20,441,11,562,West Bengal
21-Jun-20,1,0,2,Andaman and Nicobar Islands
21-Jun-20,477,5,196,Andhra Pradesh
21-Jun-20,4,0,6,Arunachal Pradesh
21-Jun-20,332,0,202,Assam
21-Jun-20,162,2,264,Bihar
21-Jun-20,2,0,0,Chandigarh
21-Jun-20,121,0,53,Chhattisgarh
21-Jun-20,0,0,0,Daman and Diu
21-Jun-20,3000,63,1719,Delhi
21-Jun-20,5,0,1,Dadra and Nagar Haveli and Daman and Diu
21-Jun-20,64,0,6,Goa
21-Jun-20,580,25,655,Gujarat
21-Jun-20,17,0,12,Himachal Pradesh
21-Jun-20,412,11,429,Haryana
21-Jun-20,74,0,2,Jharkhand
21-Jun-20,122,1,46,Jammu and Kashmir
21-Jun-20,453,5,226,Karnataka
21-Jun-20,133,0,93,Kerala
21-Jun-20,1,0,17,Ladakh
21-Jun-20,0,0,0,Lakshadweep
21-Jun-20,3870,186,1591,Maharashtra
21-Jun-20,0,0,5,Meghalaya
21-Jun-20,64,0,18,Manipur
21-Jun-20,179,14,135,Madhya Pradesh
21-Jun-20,1,0,0,Mizoram
21-Jun-20,10,0,3,Nagaland
21-Jun-20,304,4,186,Odisha
21-Jun-20,122,1,22,Punjab
21-Jun-20,28,1,9,Puducherry
21-Jun-20,393,12,323,Rajasthan
21-Jun-20,8,0,4,Sikkim
21-Jun-20,730,7,225,Telangana
21-Jun-20,2532,53,1438,Tamil Nadu
21-Jun-20,35,0,79,Tripura
21-Jun-20,15151,426,9075,Total
21-Jun-20,-138,0,0,State Unassigned
21-Jun-20,596,21,626,Uttar Pradesh
21-Jun-20,43,0,50,Uttarakhand
21-Jun-20,414,15,432,West Bengal
22-Jun-20,0,0,0,Andaman and Nicobar Islands
22-Jun-20,443,5,128,Andhra Pradesh
22-Jun-20,9,0,1,Arunachal Pradesh
22-Jun-20,267,0,161,Assam
22-Jun-20,228,1,136,Bihar
22-Jun-20,5,0,6,Chandigarh
22-Jun-20,47,1,66,Chhattisgarh
22-Jun-20,0,0,0,Daman and Diu
22-Jun-20,2909,58,3589,Delhi
22-Jun-20,15,0,0,Dadra and Nagar Haveli and Daman and Diu
22-Jun-20,46,1,17,Goa
22-Jun-20,563,21,560,Gujarat
22-Jun-20,54,0,12,Himachal Pradesh
22-Jun-20,390,9,359,Haryana
22-Jun-20,42,0,63,Jharkhand
22-Jun-20,132,3,149,Jammu and Kashmir
22-Jun-20,249,5,111,Karnataka
22-Jun-20,138,0,88,Kerala
22-Jun-20,10,0,2,Ladakh
22-Jun-20,0,0,0,Lakshadweep
22-Jun-20,3721,113,1962,Maharashtra
22-Jun-20,2,0,0,Meghalaya
22-Jun-20,57,0,0,Manipur
22-Jun-20,175,6,200,Madhya Pradesh
22-Jun-20,1,0,3,Mizoram
22-Jun-20,69,0,0,Nagaland
22-Jun-20,143,2,143,Odisha
22-Jun-20,161,2,125,Punjab
22-Jun-20,17,0,9,Puducherry
22-Jun-20,302,7,313,Rajasthan
22-Jun-20,0,0,4,Sikkim
22-Jun-20,872,7,274,Telangana
22-Jun-20,2710,37,1358,Tamil Nadu
22-Jun-20,16,0,23,Tripura
22-Jun-20,13560,312,10879,Total
22-Jun-20,-1295,0,0,State Unassigned
22-Jun-20,591,19,606,Uttar Pradesh
22-Jun-20,58,1,21,Uttarakhand
22-Jun-20,413,14,390,West Bengal
23-Jun-20,2,0,3,Andaman and Nicobar Islands
23-Jun-20,462,8,157,Andhra Pradesh
23-Jun-20,10,0,16,Arunachal Pradesh
23-Jun-20,203,0,197,Assam
23-Jun-20,157,2,260,Bihar
23-Jun-20,7,0,0,Chandigarh
23-Jun-20,83,0,40,Chhattisgarh
23-Jun-20,0,0,0,Daman and Diu
23-Jun-20,3947,68,2711,Delhi
23-Jun-20,9,0,0,Dadra and Nagar Haveli and Daman and Diu
23-Jun-20,45,1,53,Goa
23-Jun-20,549,26,604,Gujarat
23-Jun-20,48,0,3,Himachal Pradesh
23-Jun-20,495,9,582,Haryana
23-Jun-20,53,0,51,Jharkhand
23-Jun-20,148,2,111,Jammu and Kashmir
23-Jun-20,322,8,274,Karnataka
23-Jun-20,141,1,60,Kerala
23-Jun-20,85,0,12,Ladakh
23-Jun-20,0,0,0,Lakshadweep
23-Jun-20,3214,248,1925,Maharashtra
23-Jun-20,1,0,4,Meghalaya
23-Jun-20,23,0,8,Manipur
23-Jun-20,183,4,120,Madhya Pradesh
23-Jun-20,0,0,7,Mizoram
23-Jun-20,50,0,0,Nagaland
23-Jun-20,167,3,125,Odisha
23-Jun-20,162,4,222,Punjab
23-Jun-20,19,1,16,Puducherry
23-Jun-20,395,9,303,Rajasthan
23-Jun-20,1,0,0,Sikkim
23-Jun-20,879,3,219,Telangana
23-Jun-20,2516,39,1227,Tamil Nadu
23-Jun-20,23,0,25,Tripura
23-Jun-20,15656,468,10462,Total
23-Jun-20,183,0,0,State Unassigned
23-Jun-20,571,19,515,Uttar Pradesh
23-Jun-20,133,2,81,Uttarakhand
23-Jun-20,370,11,531,West Bengal
24-Jun-20,6,0,1,Andaman and Nicobar Islands
24-Jun-20,497,10,187,Andhra Pradesh
24-Jun-20,2,1,0,Arunachal Pradesh
24-Jun-20,226,0,196,Assam
24-Jun-20,223,1,79,Bihar
24-Jun-20,2,0,0,Chandigarh
24-Jun-20,34,0,74,Chhattisgarh
24-Jun-20,0,0,0,Daman and Diu
24-Jun-20,3788,64,2124,Delhi
24-Jun-20,13,0,3,Dadra and Nagar Haveli and Daman and Diu
24-Jun-20,42,0,84,Goa
24-Jun-20,572,25,575,Gujarat
24-Jun-20,31,0,34,Himachal Pradesh
24-Jun-20,490,10,427,Haryana
24-Jun-20,26,1,55,Jharkhand
24-Jun-20,186,1,176,Jammu and Kashmir
24-Jun-20,397,14,149,Karnataka
24-Jun-20,152,0,81,Kerala
24-Jun-20,0,0,126,Ladakh
24-Jun-20,0,0,0,Lakshadweep
24-Jun-20,3889,208,4161,Maharashtra
24-Jun-20,0,0,0,Meghalaya
24-Jun-20,49,0,70,Manipur
24-Jun-20,187,9,138,Madhya Pradesh
24-Jun-20,3,0,5,Mizoram
24-Jun-20,17,0,7,Nagaland
24-Jun-20,282,0,135,Odisha
24-Jun-20,230,8,52,Punjab
24-Jun-20,59,0,11,Puducherry
24-Jun-20,382,10,398,Rajasthan
24-Jun-20,4,0,10,Sikkim
24-Jun-20,891,5,137,Telangana
24-Jun-20,2865,33,2424,Tamil Nadu
24-Jun-20,0,0,97,Tripura
24-Jun-20,16868,424,13089,Total
24-Jun-20,126,0,0,State Unassigned
24-Jun-20,664,8,470,Uttar Pradesh
24-Jun-20,88,5,119,Uttarakhand
24-Jun-20,445,11,484,West Bengal
25-Jun-20,2,0,0,Andaman and Nicobar Islands
25-Jun-20,553,7,209,Andhra Pradesh
25-Jun-20,12,0,4,Arunachal Pradesh
25-Jun-20,364,0,75,Assam
25-Jun-20,215,1,374,Bihar
25-Jun-20,3,0,7,Chandigarh
25-Jun-20,37,0,128,Chhattisgarh
25-Jun-20,0,0,0,Daman and Diu
25-Jun-20,3390,64,3328,Delhi
25-Jun-20,20,0,8,Dadra and Nagar Haveli and Daman and Diu
25-Jun-20,44,0,46,Goa
25-Jun-20,577,18,410,Gujarat
25-Jun-20,33,1,8,Himachal Pradesh
25-Jun-20,453,10,455,Haryana
25-Jun-20,44,0,30,Jharkhand
25-Jun-20,127,2,149,Jammu and Kashmir
25-Jun-20,442,6,519,Karnataka
25-Jun-20,123,0,53,Kerala
25-Jun-20,9,0,84,Ladakh
25-Jun-20,0,0,0,Lakshadweep
25-Jun-20,4842,192,3661,Maharashtra
25-Jun-20,0,0,1,Meghalaya
25-Jun-20,86,0,26,Manipur
25-Jun-20,147,8,146,Madhya Pradesh
25-Jun-20,0,0,6,Mizoram
25-Jun-20,8,0,12,Nagaland
25-Jun-20,210,0,168,Odisha
25-Jun-20,142,7,93,Punjab
25-Jun-20,41,0,11,Puducherry
25-Jun-20,287,4,229,Rajasthan
25-Jun-20,2,0,0,Sikkim
25-Jun-20,920,5,327,Telangana
25-Jun-20,3509,45,2236,Tamil Nadu
25-Jun-20,32,0,122,Tripura
25-Jun-20,18205,401,13983,Total
25-Jun-20,352,0,0,State Unassigned
25-Jun-20,636,15,533,Uttar Pradesh
25-Jun-20,68,1,37,Uttarakhand
25-Jun-20,475,15,488,West Bengal
26-Jun-20,14,0,2,Andaman and Nicobar Islands
26-Jun-20,605,10,208,Andhra Pradesh
26-Jun-20,2,0,7,Arunachal Pradesh
26-Jun-20,273,0,214,Assam
26-Jun-20,190,0,189,Bihar
26-Jun-20,2,0,6,Chandigarh
26-Jun-20,89,1,156,Chhattisgarh
26-Jun-20,0,0,0,Daman and Diu
26-Jun-20,3460,63,2326,Delhi
26-Jun-20,15,0,12,Dadra and Nagar Haveli and Daman and Diu
26-Jun-20,44,0,35,Goa
26-Jun-20,580,18,532,Gujarat
26-Jun-20,25,0,20,Himachal Pradesh
26-Jun-20,421,13,636,Haryana
26-Jun-20,31,0,42,Jharkhand
26-Jun-20,213,1,113,Jammu and Kashmir
26-Jun-20,445,10,246,Karnataka
26-Jun-20,150,0,65,Kerala
26-Jun-20,5,0,109,Ladakh
26-Jun-20,0,0,0,Lakshadweep
26-Jun-20,5024,175,2362,Maharashtra
26-Jun-20,2,0,0,Meghalaya
26-Jun-20,19,0,39,Manipur
26-Jun-20,203,4,185,Madhya Pradesh
26-Jun-20,2,0,17,Mizoram
26-Jun-20,16,0,2,Nagaland
26-Jun-20,218,0,131,Odisha
26-Jun-20,188,2,9,Punjab
26-Jun-20,32,0,16,Puducherry
26-Jun-20,364,1,222,Rajasthan
26-Jun-20,2,0,0,Sikkim
26-Jun-20,985,7,78,Telangana
26-Jun-20,3645,46,1358,Tamil Nadu
26-Jun-20,35,0,36,Tripura
26-Jun-20,18255,381,10246,Total
26-Jun-20,-370,0,0,State Unassigned
26-Jun-20,750,19,464,Uttar Pradesh
26-Jun-20,34,1,64,Uttarakhand
26-Jun-20,542,10,345,West Bengal
27-Jun-20,0,0,0,Andaman and Nicobar Islands
27-Jun-20,796,11,284,Andhra Pradesh
27-Jun-20,3,0,5,Arunachal Pradesh
27-Jun-20,246,1,567,Assam
27-Jun-20,302,2,261,Bihar
27-Jun-20,3,0,0,Chandigarh
27-Jun-20,65,0,52,Chhattisgarh
27-Jun-20,0,0,0,Daman and Diu
27-Jun-20,2948,66,2210,Delhi
27-Jun-20,15,0,6,Dadra and Nagar Haveli and Daman and Diu
27-Jun-20,89,0,50,Goa
27-Jun-20,615,18,379,Gujarat
27-Jun-20,30,0,7,Himachal Pradesh
27-Jun-20,543,7,456,Haryana
27-Jun-20,45,0,77,Jharkhand
27-Jun-20,204,2,145,Jammu and Kashmir
27-Jun-20,918,11,371,Karnataka
27-Jun-20,195,0,102,Kerala
27-Jun-20,14,0,87,Ladakh
27-Jun-20,0,0,0,Lakshadweep
27-Jun-20,6368,167,4430,Maharashtra
27-Jun-20,0,0,0,Meghalaya
27-Jun-20,17,0,39,Manipur
27-Jun-20,167,4,167,Madhya Pradesh
27-Jun-20,3,0,8,Mizoram
27-Jun-20,16,0,2,Nagaland
27-Jun-20,170,1,184,Odisha
27-Jun-20,99,6,119,Punjab
27-Jun-20,85,1,18,Puducherry
27-Jun-20,284,11,305,Rajasthan
27-Jun-20,0,0,10,Sikkim
27-Jun-20,1087,6,162,Telangana
27-Jun-20,3713,68,2737,Tamil Nadu
27-Jun-20,9,0,16,Tripura
27-Jun-20,20142,414,14229,Total
27-Jun-20,-100,0,0,State Unassigned
27-Jun-20,606,19,632,Uttar Pradesh
27-Jun-20,66,0,87,Uttarakhand
27-Jun-20,521,13,254,West Bengal
28-Jun-20,11,0,2,Andaman and Nicobar Islands
28-Jun-20,813,12,428,Andhra Pradesh
28-Jun-20,5,0,6,Arunachal Pradesh
28-Jun-20,327,1,274,Assam
28-Jun-20,244,4,226,Bihar
28-Jun-20,3,0,1,Chandigarh
28-Jun-20,84,0,125,Chhattisgarh
28-Jun-20,0,0,0,Daman and Diu
28-Jun-20,2889,65,3306,Delhi
28-Jun-20,4,0,13,Dadra and Nagar Haveli and Daman and Diu
28-Jun-20,70,1,58,Goa
28-Jun-20,624,19,391,Gujarat
28-Jun-20,22,0,17,Himachal Pradesh
28-Jun-20,402,5,445,Haryana
28-Jun-20,25,0,69,Jharkhand
28-Jun-20,127,1,91,Jammu and Kashmir
28-Jun-20,1267,16,220,Karnataka
28-Jun-20,118,0,42,Kerala
28-Jun-20,3,0,32,Ladakh
28-Jun-20,0,0,0,Lakshadweep
28-Jun-20,5493,156,2330,Maharashtra
28-Jun-20,2,0,0,Meghalaya
28-Jun-20,93,0,23,Manipur
28-Jun-20,221,7,113,Madhya Pradesh
28-Jun-20,1,0,0,Mizoram
28-Jun-20,28,0,0,Nagaland
28-Jun-20,264,3,137,Odisha
28-Jun-20,160,5,206,Punjab
28-Jun-20,29,1,31,Puducherry
28-Jun-20,327,8,244,Rajasthan
28-Jun-20,1,0,0,Sikkim
28-Jun-20,983,4,244,Telangana
28-Jun-20,3940,54,1443,Tamil Nadu
28-Jun-20,12,0,8,Tripura
28-Jun-20,19610,384,11631,Total
28-Jun-20,-184,0,0,State Unassigned
28-Jun-20,598,11,593,Uttar Pradesh
28-Jun-20,32,1,109,Uttarakhand
28-Jun-20,572,10,404,West Bengal
29-Jun-20,7,0,0,Andaman and Nicobar Islands
29-Jun-20,793,11,324,Andhra Pradesh
29-Jun-20,5,0,1,Arunachal Pradesh
29-Jun-20,302,0,245,Assam
29-Jun-20,394,1,218,Bihar
29-Jun-20,3,0,13,Chandigarh
29-Jun-20,101,0,88,Chhattisgarh
29-Jun-20,0,0,0,Daman and Diu
29-Jun-20,2084,57,3628,Delhi
29-Jun-20,15,0,6,Dadra and Nagar Haveli and Daman and Diu
29-Jun-20,53,0,46,Goa
29-Jun-20,626,19,440,Gujarat
29-Jun-20,26,0,38,Himachal Pradesh
29-Jun-20,381,9,585,Haryana
29-Jun-20,62,3,56,Jharkhand
29-Jun-20,144,1,269,Jammu and Kashmir
29-Jun-20,1105,19,176,Karnataka
29-Jun-20,122,1,79,Kerala
29-Jun-20,1,0,30,Ladakh
29-Jun-20,0,0,0,Lakshadweep
29-Jun-20,5257,181,2385,Maharashtra
29-Jun-20,1,0,0,Meghalaya
29-Jun-20,42,0,39,Manipur
29-Jun-20,184,7,115,Madhya Pradesh
29-Jun-20,0,0,6,Mizoram
29-Jun-20,36,0,4,Nagaland
29-Jun-20,245,2,203,Odisha
29-Jun-20,202,5,238,Punjab
29-Jun-20,42,0,10,Puducherry
29-Jun-20,389,6,310,Rajasthan
29-Jun-20,0,0,0,Sikkim
29-Jun-20,975,6,410,Telangana
29-Jun-20,3949,62,2212,Tamil Nadu
29-Jun-20,34,0,6,Tripura
29-Jun-20,18339,417,13497,Total
29-Jun-20,-554,0,0,State Unassigned
29-Jun-20,681,12,698,Uttar Pradesh
29-Jun-20,8,1,93,Uttarakhand
29-Jun-20,624,14,526,West Bengal
30-Jun-20,7,0,0,Andaman and Nicobar Islands
30-Jun-20,704,7,279,Andhra Pradesh
30-Jun-20,4,0,1,Arunachal Pradesh
30-Jun-20,613,1,314,Assam
30-Jun-20,370,5,170,Bihar
30-Jun-20,6,0,15,Chandigarh
30-Jun-20,63,0,100,Chhattisgarh
30-Jun-20,0,0,0,Daman and Diu
30-Jun-20,2199,62,2113,Delhi
30-Jun-20,10,0,7,Dadra and Nagar Haveli and Daman and Diu
30-Jun-20,64,0,72,Goa
30-Jun-20,620,20,422,Gujarat
30-Jun-20,11,1,19,Himachal Pradesh
30-Jun-20,338,4,470,Haryana
30-Jun-20,64,0,35,Jharkhand
30-Jun-20,260,6,137,Jammu and Kashmir
30-Jun-20,947,20,235,Karnataka
30-Jun-20,131,1,75,Kerala
30-Jun-20,9,0,32,Ladakh
30-Jun-20,0,0,0,Lakshadweep
30-Jun-20,4878,245,1951,Maharashtra
30-Jun-20,2,0,0,Meghalaya
30-Jun-20,7,0,59,Manipur
30-Jun-20,223,8,196,Madhya Pradesh
30-Jun-20,9,0,61,Mizoram
30-Jun-20,8,0,0,Nagaland
30-Jun-20,206,2,243,Odisha
30-Jun-20,150,6,103,Punjab
30-Jun-20,24,1,10,Puducherry
30-Jun-20,348,8,299,Rajasthan
30-Jun-20,0,0,1,Sikkim
30-Jun-20,945,7,1712,Telangana
30-Jun-20,3943,60,2325,Tamil Nadu
30-Jun-20,8,0,0,Tripura
30-Jun-20,18256,506,12565,Total
30-Jun-20,-281,0,0,State Unassigned
30-Jun-20,664,25,578,Uttar Pradesh
30-Jun-20,50,2,120,Uttarakhand
30-Jun-20,652,15,411,West Bengal
01-Jul-20,3,0,5,Andaman and Nicobar Islands
01-Jul-20,657,6,477,Andhra Pradesh
01-Jul-20,4,0,4,Arunachal Pradesh
01-Jul-20,548,0,184,Assam
01-Jul-20,216,5,267,Bihar
01-Jul-20,6,0,3,Chandigarh
01-Jul-20,82,1,53,Chhattisgarh
01-Jul-20,0,0,0,Daman and Diu
01-Jul-20,2442,61,1644,Delhi
01-Jul-20,16,0,27,Dadra and Nagar Haveli and Daman and Diu
01-Jul-20,72,1,74,Goa
01-Jul-20,675,21,368,Gujarat
01-Jul-20,26,0,42,Himachal Pradesh
01-Jul-20,393,4,527,Haryana
01-Jul-20,35,0,47,Jharkhand
01-Jul-20,198,4,134,Jammu and Kashmir
01-Jul-20,1272,7,145,Karnataka
01-Jul-20,151,1,132,Kerala
01-Jul-20,17,0,46,Ladakh
01-Jul-20,0,0,0,Lakshadweep
01-Jul-20,5537,198,2243,Maharashtra
01-Jul-20,2,0,0,Meghalaya
01-Jul-20,26,0,26,Manipur
01-Jul-20,268,9,260,Madhya Pradesh
01-Jul-20,0,0,1,Mizoram
01-Jul-20,42,0,14,Nagaland
01-Jul-20,251,1,164,Odisha
01-Jul-20,100,5,122,Punjab
01-Jul-20,25,0,29,Puducherry
01-Jul-20,304,8,354,Rajasthan
01-Jul-20,1,0,2,Sikkim
01-Jul-20,1018,7,788,Telangana
01-Jul-20,3882,63,2852,Tamil Nadu
01-Jul-20,8,0,1,Tripura
01-Jul-20,19429,438,12064,Total
01-Jul-20,-89,0,0,State Unassigned
01-Jul-20,564,21,545,Uttar Pradesh
01-Jul-20,66,0,86,Uttarakhand
01-Jul-20,611,15,398,West Bengal
02-Jul-20,9,0,1,Andaman and Nicobar Islands
02-Jul-20,845,5,325,Andhra Pradesh
02-Jul-20,37,0,5,Arunachal Pradesh
02-Jul-20,479,2,275,Assam
02-Jul-20,478,5,183,Bihar
02-Jul-20,4,0,22,Chandigarh
02-Jul-20,73,0,59,Chhattisgarh
02-Jul-20,0,0,0,Daman and Diu
02-Jul-20,2373,61,3015,Delhi
02-Jul-20,25,0,3,Dadra and Nagar Haveli and Daman and Diu
02-Jul-20,95,0,64,Goa
02-Jul-20,681,19,563,Gujarat
02-Jul-20,35,0,15,Himachal Pradesh
02-Jul-20,568,11,520,Haryana
02-Jul-20,60,0,57,Jharkhand
02-Jul-20,154,10,118,Jammu and Kashmir
02-Jul-20,1502,19,271,Karnataka
02-Jul-20,160,0,202,Kerala
02-Jul-20,1,0,35,Ladakh
02-Jul-20,0,0,0,Lakshadweep
02-Jul-20,6328,125,8018,Maharashtra
02-Jul-20,3,0,1,Meghalaya
02-Jul-20,19,0,37,Manipur
02-Jul-20,245,8,160,Madhya Pradesh
02-Jul-20,2,0,3,Mizoram
02-Jul-20,34,0,15,Nagaland
02-Jul-20,229,2,149,Odisha
02-Jul-20,116,3,155,Punjab
02-Jul-20,63,0,30,Puducherry
02-Jul-20,350,9,374,Rajasthan
02-Jul-20,12,0,0,Sikkim
02-Jul-20,1213,8,987,Telangana
02-Jul-20,4343,57,3095,Tamil Nadu
02-Jul-20,39,0,53,Tripura
02-Jul-20,21947,378,19999,Total
02-Jul-20,-83,0,0,State Unassigned
02-Jul-20,769,17,592,Uttar Pradesh
02-Jul-20,37,1,88,Uttarakhand
02-Jul-20,649,16,509,West Bengal
03-Jul-20,7,0,3,Andaman and Nicobar Islands
03-Jul-20,837,8,319,Andhra Pradesh
03-Jul-20,20,0,4,Arunachal Pradesh
03-Jul-20,365,0,221,Assam
03-Jul-20,426,6,217,Bihar
03-Jul-20,4,0,4,Chandigarh
03-Jul-20,52,0,52,Chhattisgarh
03-Jul-20,0,0,0,Daman and Diu
03-Jul-20,2520,59,2617,Delhi
03-Jul-20,50,0,21,Dadra and Nagar Haveli and Daman and Diu
03-Jul-20,94,0,38,Goa
03-Jul-20,687,18,340,Gujarat
03-Jul-20,19,0,39,Himachal Pradesh
03-Jul-20,494,4,672,Haryana
03-Jul-20,112,0,13,Jharkhand
03-Jul-20,170,4,101,Jammu and Kashmir
03-Jul-20,1694,21,471,Karnataka
03-Jul-20,211,0,201,Kerala
03-Jul-20,11,0,47,Ladakh
03-Jul-20,0,0,0,Lakshadweep
03-Jul-20,6364,198,3515,Maharashtra
03-Jul-20,4,0,0,Meghalaya
03-Jul-20,37,0,23,Manipur
03-Jul-20,191,4,234,Madhya Pradesh
03-Jul-20,0,0,1,Mizoram
03-Jul-20,4,0,31,Nagaland
03-Jul-20,561,2,203,Odisha
03-Jul-20,153,5,122,Punjab
03-Jul-20,22,1,53,Puducherry
03-Jul-20,390,10,333,Rajasthan
03-Jul-20,1,0,0,Sikkim
03-Jul-20,1892,8,1126,Telangana
03-Jul-20,4329,64,2357,Tamil Nadu
03-Jul-20,93,0,53,Tripura
03-Jul-20,22718,444,14417,Total
03-Jul-20,-801,0,0,State Unassigned
03-Jul-20,972,14,376,Uttar Pradesh
03-Jul-20,64,0,76,Uttarakhand
03-Jul-20,669,18,534,West Bengal
04-Jul-20,3,0,12,Andaman and Nicobar Islands
04-Jul-20,765,12,376,Andhra Pradesh
04-Jul-20,7,0,1,Arunachal Pradesh
04-Jul-20,1202,0,416,Assam
04-Jul-20,349,4,277,Bihar
04-Jul-20,5,0,2,Chandigarh
04-Jul-20,96,0,112,Chhattisgarh
04-Jul-20,0,0,0,Daman and Diu
04-Jul-20,2505,81,2632,Delhi
04-Jul-20,37,0,9,Dadra and Nagar Haveli and Daman and Diu
04-Jul-20,108,2,53,Goa
04-Jul-20,712,21,473,Gujarat
04-Jul-20,13,1,25,Himachal Pradesh
04-Jul-20,545,5,566,Haryana
04-Jul-20,42,3,34,Jharkhand
04-Jul-20,227,8,68,Jammu and Kashmir
04-Jul-20,1839,42,439,Karnataka
04-Jul-20,240,0,209,Kerala
04-Jul-20,3,0,50,Ladakh
04-Jul-20,0,0,0,Lakshadweep
04-Jul-20,7074,295,3395,Maharashtra
04-Jul-20,8,0,0,Meghalaya
04-Jul-20,9,0,28,Manipur
04-Jul-20,307,5,185,Madhya Pradesh
04-Jul-20,2,0,3,Mizoram
04-Jul-20,24,0,0,Nagaland
04-Jul-20,495,6,229,Odisha
04-Jul-20,172,5,40,Punjab
04-Jul-20,80,1,21,Puducherry
04-Jul-20,480,7,359,Rajasthan
04-Jul-20,1,0,0,Sikkim
04-Jul-20,1850,5,1342,Telangana
04-Jul-20,4280,65,2214,Tamil Nadu
04-Jul-20,25,0,3,Tripura
04-Jul-20,24018,611,14746,Total
04-Jul-20,-1032,0,0,State Unassigned
04-Jul-20,757,24,557,Uttar Pradesh
04-Jul-20,45,0,21,Uttarakhand
04-Jul-20,743,19,595,West Bengal
05-Jul-20,6,0,6,Andaman and Nicobar Islands
05-Jul-20,998,14,414,Andhra Pradesh
05-Jul-20,10,0,2,Arunachal Pradesh
05-Jul-20,735,0,690,Assam
05-Jul-20,403,2,277,Bihar
05-Jul-20,7,0,0,Chandigarh
05-Jul-20,46,0,52,Chhattisgarh
05-Jul-20,0,0,0,Daman and Diu
05-Jul-20,2244,63,3083,Delhi
05-Jul-20,32,0,17,Dadra and Nagar Haveli and Daman and Diu
05-Jul-20,77,1,111,Goa
05-Jul-20,725,18,486,Gujarat
05-Jul-20,17,0,28,Himachal Pradesh
05-Jul-20,457,5,687,Haryana
05-Jul-20,68,1,10,Jharkhand
05-Jul-20,183,5,112,Jammu and Kashmir
05-Jul-20,1925,37,603,Karnataka
05-Jul-20,225,0,126,Kerala
05-Jul-20,0,0,0,Ladakh
05-Jul-20,0,0,0,Lakshadweep
05-Jul-20,6555,151,3658,Maharashtra
05-Jul-20,2,0,0,Meghalaya
05-Jul-20,41,0,22,Manipur
05-Jul-20,326,10,177,Madhya Pradesh
05-Jul-20,22,0,3,Mizoram
05-Jul-20,27,0,3,Nagaland
05-Jul-20,469,3,290,Odisha
05-Jul-20,174,2,102,Punjab
05-Jul-20,42,0,43,Puducherry
05-Jul-20,632,9,288,Rajasthan
05-Jul-20,22,0,9,Sikkim
05-Jul-20,1590,7,1166,Telangana
05-Jul-20,4150,60,2186,Tamil Nadu
05-Jul-20,23,0,4,Tripura
05-Jul-20,23942,421,15829,Total
05-Jul-20,-370,0,0,State Unassigned
05-Jul-20,1153,12,607,Uttar Pradesh
05-Jul-20,31,0,22,Uttarakhand
05-Jul-20,895,21,545,West Bengal
06-Jul-20,16,0,2,Andaman and Nicobar Islands
06-Jul-20,1322,7,498,Andhra Pradesh
06-Jul-20,1,1,14,Arunachal Pradesh
06-Jul-20,786,0,508,Assam
06-Jul-20,280,7,249,Bihar
06-Jul-20,21,0,6,Chandigarh
06-Jul-20,98,0,66,Chhattisgarh
06-Jul-20,0,0,0,Daman and Diu
06-Jul-20,1379,48,749,Delhi
06-Jul-20,27,0,16,Dadra and Nagar Haveli and Daman and Diu
06-Jul-20,52,0,125,Goa
06-Jul-20,735,17,423,Gujarat
06-Jul-20,14,0,26,Himachal Pradesh
06-Jul-20,499,11,391,Haryana
06-Jul-20,47,1,23,Jharkhand
06-Jul-20,246,6,63,Jammu and Kashmir
06-Jul-20,1843,30,680,Karnataka
06-Jul-20,193,2,167,Kerala
06-Jul-20,0,0,10,Ladakh
06-Jul-20,0,0,0,Lakshadweep
06-Jul-20,5368,204,3522,Maharashtra
06-Jul-20,16,0,0,Meghalaya
06-Jul-20,24,0,45,Manipur
06-Jul-20,354,9,168,Madhya Pradesh
06-Jul-20,11,0,0,Mizoram
06-Jul-20,35,0,12,Nagaland
06-Jul-20,456,2,262,Odisha
06-Jul-20,208,5,86,Punjab
06-Jul-20,65,0,32,Puducherry
06-Jul-20,524,5,350,Rajasthan
06-Jul-20,0,0,4,Sikkim
06-Jul-20,1831,11,2078,Telangana
06-Jul-20,3827,61,3793,Tamil Nadu
06-Jul-20,111,0,13,Tripura
06-Jul-20,22500,473,15315,Total
06-Jul-20,284,0,0,State Unassigned
06-Jul-20,929,24,348,Uttar Pradesh
06-Jul-20,37,0,62,Uttarakhand
06-Jul-20,861,22,524,West Bengal
07-Jul-20,6,0,0,Andaman and Nicobar Islands
